text,sentiment,subjectivity,polarity
b'new techniques for maintaining sales ... \nbuy a toilet roll for $7999.00 with a free laptop yet in actual sense you\xe2\x80\xa6 https://t.co/vjnolsjwia',"Sentiment(polarity=0.12575757575757576, subjectivity=0.3386363636363637)",0.3386363636363637,0.12575757575757576
"b""hey #pakistan, we are united and we'll fight against #coronainpakistan like a nation, we'll defeat #corona , follow\xe2\x80\xa6 https://t.co/mnx3azrahu""","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b""let's all stay safe during this challenging period.\nbut, kazi lazima iendelee. don't hesitate to talk to us for any\xe2\x80\xa6 https://t.co/c7ssnxt0sh""","Sentiment(polarity=0.5, subjectivity=0.75)",0.75,0.5
b'if you take a plane 19-3-\xe2\x80\x9820 from #london to #amsterdam to avoid a #lockdown here in the #netherlands you need to b\xe2\x80\xa6 https://t.co/xv3qwdfsjw',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'the dumb people! #corona https://t.co/idzrrwdsgz',"Sentiment(polarity=-0.46875, subjectivity=0.5)",0.5,-0.46875
b'texas hospitality workers\n(or #service #hospitality workers in any state)\n#covid19\n#corona\n#laidoff \nhttps://t.co/m9j3uv6fef',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'regularly wash your hands or sanitize with alcohol based #sanitizer, use face #mask, avoid touching your mouth, eye\xe2\x80\xa6 https://t.co/17idkij5xq'","Sentiment(polarity=0.25, subjectivity=0.28846153846153844)",0.28846153846153844,0.25
"b'as pm connects with the people tonight, @icmrdelhi reports india still doing well in terms of #corona stage-3. no c\xe2\x80\xa6 https://t.co/y4pkgymsxk'","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'let\xe2\x80\x99s just call it c19 shall we. nice, short, rolls off the tongue. #c19 #corona'","Sentiment(polarity=0.3, subjectivity=0.65)",0.65,0.3
"b'according to the list of most dangerous viruses on earth, #corona  became second while #ahmadis keep the first poss\xe2\x80\xa6 https://t.co/qmnx3s7hno'","Sentiment(polarity=0.037500000000000006, subjectivity=0.4333333333333333)",0.4333333333333333,0.037500000000000006
b'coronavirus disease (covid-19) \xe2\x80\x93 statistics and research\n\nlink - \n\n#statistics #coronavirus #coronavirusoutbreak\xe2\x80\xa6 https://t.co/u525iz2o4x',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b""#thread: thoughts on #clinical #guidelines for doctors: this one is for you, @epstamilnadu, because l've followed t\xe2\x80\xa6 https://t.co/yf7wwejvlr""","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b""this was 5 years ago. \n #corona\nbill gates: the next outbreak? we're not ready\nhttps://t.co/xha6e41xm8\n\nlearn more\xe2\x80\xa6 https://t.co/3rqut2wssn""","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'do you know corona infection can enter your body through eyes also? wear protective glasses to stay safe! #corona\xe2\x80\xa6 https://t.co/kotjfgh2ve',"Sentiment(polarity=0.625, subjectivity=0.5)",0.5,0.625
"b'everyone: #stayathome \nabsolutely everyone: #stayathome \nrandom french philosophy student : "" i want to study it\'s\xe2\x80\xa6 https://t.co/k9ivngbva2'","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'coronavirus is ripping through the globe at an unprecedented rate. it is important to make sure that we are doing a\xe2\x80\xa6 https://t.co/tgz2oi2ldi',"Sentiment(polarity=0.5, subjectivity=0.9296296296296296)",0.9296296296296296,0.5
b'the #corona pandemic has had an unexpected side effect.\n\nso many reports coming that effect of lockdown/advisory to\xe2\x80\xa6 https://t.co/stjarydhum',"Sentiment(polarity=0.3, subjectivity=0.75)",0.75,0.3
b'@varun_dvn #corona can save us ....',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'@drharshvardhan @mohfw_india \n\nneed your urgent intervention on #rajasthan #corona issue.\n\n@ashokgehlot51 https://t.co/dgroeqfrvs',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'18 march 2020 #corona #covid19 #southafrica https://t.co/adn8wxhvvf',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'i want to report myself as infected.\nim not infected, i kinda want to feel special. #corona #coronavirus'","Sentiment(polarity=0.35714285714285715, subjectivity=0.5714285714285714)",0.5714285714285714,0.35714285714285715
b'posted withregram \xe2\x80\xa2 @tweetinlalaland trying not to get corona like... #disneydivas #adventuresinlalaland\nfull video\xe2\x80\xa6 https://t.co/ih5uhpoq2e',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'@rsprasad  @dmazamgarh @eprayagraj @voiceallahabad @p24official \n\nstill waiting your reply! @indiapostoffice  are y\xe2\x80\xa6 https://t.co/ir9aj4hmp5',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'if i write a novel in future, it will be titled ""depression in the time of corona"".\n#corona\n#mentalhealth \n@drrebellious'","Sentiment(polarity=0.0, subjectivity=0.125)",0.125,0.0
b'#stayhome and stop doing forbidden things in public. #coronavirus #corona #coronavirusupdate dats teh real\xe2\x80\xa6 https://t.co/n6b9qlc3xl',"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.06666666666666667,0.0
b'sanitize your phone regularly. stay safe. #covid19 #corona \n\nps. if you have a mobile app idea that can help people\xe2\x80\xa6 https://t.co/iykms4sq2g',"Sentiment(polarity=0.25, subjectivity=0.28846153846153844)",0.28846153846153844,0.25
"b'#coronavirusupdate - 8,970 people have died so far from the coronavirus #covid19  outbreak as of march 19, 2020, 06\xe2\x80\xa6 https://t.co/lqrmq5gwek'","Sentiment(polarity=0.1, subjectivity=1.0)",1.0,0.1
b'stay far #corona https://t.co/8vpffzokqf',"Sentiment(polarity=0.1, subjectivity=1.0)",1.0,0.1
"b""don't forget to stay active, do laps around your prison today. strap treats to your legs for the added bonus of exe\xe2\x80\xa6 https://t.co/adl0o3hptt""","Sentiment(polarity=-0.13333333333333333, subjectivity=0.6)",0.6,-0.13333333333333333
"b'remember 1 thing - ""prevention is always better than cure"".\ntogether,we can defeat #covid. follow social distancing\xe2\x80\xa6 https://t.co/gjwfrumgac'","Sentiment(polarity=0.26666666666666666, subjectivity=0.2833333333333333)",0.2833333333333333,0.26666666666666666
"b'gm, ford in talks with trump administration on #medical equipment production | article [amp] | reuters\xe2\x80\xa6 https://t.co/kyiwoheko2'","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'hello jack ma sir,\n\nwe can convert this covid guideline into a decision support android app like below\xe2\x80\xa6 https://t.co/posvy7bcvq'","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'the us state department strongly condemns what qatar is doing towards foreign workers in the extortion of their rig\xe2\x80\xa6 https://t.co/s5md7bwdnm',"Sentiment(polarity=0.15416666666666665, subjectivity=0.42916666666666664)",0.42916666666666664,0.15416666666666665
b'@mlkhattar \n#avoid #corona #municicipal corporation #fatehabad dumping garbage in main market \nhans market https://t.co/syuomj9g5g',"Sentiment(polarity=0.16666666666666666, subjectivity=0.3333333333333333)",0.3333333333333333,0.16666666666666666
"b'""face says \xe2\x80\x98everything will pass\xe2\x80\x99 including #corona."" \xf0\x9f\x98\x81\xf0\x9f\x98\x81 https://t.co/drj5zh1rhh'","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'@pti_news #corona once have a look at this guy..',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b""#newsalert | one employee from hcl's noida office has tested positive for #coronavirus. he was in self-isolation af\xe2\x80\xa6 https://t.co/t7jdreup4t""","Sentiment(polarity=0.22727272727272727, subjectivity=0.5454545454545454)",0.5454545454545454,0.22727272727272727
b'@iamharishkalyan design design ah problem will come and go\n\nkonjam chill pannu mappi \xf0\x9f\x98\x8d\n\nathula #corona vum onnu \xf0\x9f\x98\x80',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'what about mgsu exam date ???????????\n\n#corona\n#mgsu bikaner',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'at the moment it maybe #radioactiveafricangene immunity #corona #guidnews @bbc6music',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'coronavirus in romania: army deploys mobile hospital near bucharest to treat covid-19 patients. authorities prepare\xe2\x80\xa6 https://t.co/1urnux1trb',"Sentiment(polarity=0.1, subjectivity=0.4)",0.4,0.1
"b""celebs being bored is so *insulting* 2 me. millions are forced to lead simple lives * every* day. so i'm not going\xe2\x80\xa6 https://t.co/kis31gepe9""","Sentiment(polarity=-0.45, subjectivity=0.6392857142857143)",0.6392857142857143,-0.45
b'@sanjaynirupam @pmoindia @drsjaishankar bengal was #corona free. till an oxford brat came back after partying with\xe2\x80\xa6 https://t.co/obylkqfbob',"Sentiment(polarity=0.2, subjectivity=0.4)",0.4,0.2
b'@reuters government is implementing every possible measure to contain the spread of #corona \nget all the #facts abo\xe2\x80\xa6 https://t.co/nvpijwnyyn',"Sentiment(polarity=0.0, subjectivity=1.0)",1.0,0.0
b'corona myth busters\n\n#corona #coronavirus https://t.co/vsh2qb9lmv',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'never let an #immunosuppressed system stop you training or having fun \n#gottalaugh \n@tweetperth @m_s_w_a #corona\xe2\x80\xa6 https://t.co/bntkozi6ol',"Sentiment(polarity=0.3, subjectivity=0.2)",0.2,0.3
"b'stressful night, lots of panicking thoughts, what is the world up too, hate these random panic thoughts #corona #panic #stress #sleep'","Sentiment(polarity=-0.65, subjectivity=0.7)",0.7,-0.65
b'corona virus symptoms and information #corona #coronavirus #lockdown #he... https://t.co/o2yj38x5v5 via @youtube\xe2\x80\xa6 https://t.co/u1fruh99hx',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'govt taking lots of efforts to contain #corona outbreak. had people been more sensible and responsible, govt effort\xe2\x80\xa6 https://t.co/zux0vvefx7'","Sentiment(polarity=0.35, subjectivity=0.525)",0.525,0.35
b'#karimnagar #coronavirus \n#corona #shaheenabagh \n#ourhealthvsshaheenbagh \n government declare any death occured due\xe2\x80\xa6 https://t.co/xm1stx8pi9',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'like a visiting relative ! #coronavirusindia #coronavirusupdate #corona https://t.co/sjoeotckhx',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'@netflix been tryna tell us sum #coronavirus #covid19 #quarantine #survivor40 #stayathome #corona #lockdown https://t.co/pmnxt8bszf',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'have just seen idiot number 1 of the day walking around with a surgical mask on... his chin. what the fuck is wrong\xe2\x80\xa6 https://t.co/qz2f6hbdoy',"Sentiment(polarity=-0.6000000000000001, subjectivity=0.7)",0.7,-0.6000000000000001
b'stay hygiene stay safe\n#digitaladverbs\n#digitalmarketing #socialmedia #socialmediamarketing #corona #coronavirus\xe2\x80\xa6 https://t.co/f3vohct1kw',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'if #corona happened during upa under manmohan singh &amp; sonia gandhi :\n\nrs 5000 cr    lab scam\nrs 7000 cr    mask sca\xe2\x80\xa6 https://t.co/2q4cpdznoh',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'#deviding_societies just makes the crises worse; unity will contribute in solutions  #corona #covid19 https://t.co/r12gr2ysg6',"Sentiment(polarity=-0.4, subjectivity=0.6)",0.6,-0.4
"b'well said and well done\nkeep it up, more people like you can drive the country to be better\n\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\n#corona \n#lebanon\xe2\x80\xa6 https://t.co/o1byzhbgms'","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
b'basic protective measures against the new #coronavirusoutbreak.\n.\nhere are some tips for prevention against\xe2\x80\xa6 https://t.co/cjhvepyviu',"Sentiment(polarity=0.06818181818181818, subjectivity=0.2897727272727273)",0.2897727272727273,0.06818181818181818
"b'facts about #germany #road_trip that will instantly put you in a #good_mood.\nhttps://t.co/lhy6wkolff.\n\n#travel,\xe2\x80\xa6 https://t.co/bszvik8p1o'","Sentiment(polarity=0.0, subjectivity=0.6666666666666666)",0.6666666666666666,0.0
b'best wishes to the united states! would our fellow countrymen and countrywomen traveling home today on the last fli\xe2\x80\xa6 https://t.co/z8swtrjkgc',"Sentiment(polarity=0.5, subjectivity=0.18333333333333332)",0.18333333333333332,0.5
b'@sindhusorath i have conducted door to door awareness sessions regarding #corona in about 20+ villages of thar and\xe2\x80\xa6 https://t.co/7uap7sobhu',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'#corona crisis - #basic income now! demand immediate conceptual introduction! #systemchange',"Sentiment(polarity=0.0, subjectivity=0.125)",0.125,0.0
"b'stay away,stay safe #corona'","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
b'work from home \xe2\x98\xba\xef\xb8\x8f\n #coronavirusindia #corona https://t.co/xxl8wwhhsz',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'#corona \nme after reaching delhi and watching people roaming without masks and sanitizers: https://t.co/glmz36isa3',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b""captain america: dr. banner, now might really be a good time to isolate yourself\ndr. banner: that's my secret, capt\xe2\x80\xa6 https://t.co/6nuyhmvkvq""","Sentiment(polarity=0.14999999999999997, subjectivity=0.65)",0.65,0.14999999999999997
b'#\xd9\x85\xd8\xad\xd8\xa8\xd8\xaa_\xd9\x85\xd8\xa7\xd9\x81\xdb\x8c\xd8\xa7\ntwitter stars\n@blackholesm \n@mirzawaismughal \n@rsk_ispr \n@one_pak_ \n@bukharim9 \n@h4hafizg\xe2\x80\xa6 https://t.co/utfmqwq8wj',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'#breaking \none employee of @hcltech found positive #corona in #noida \n#coronavirusupdate',"Sentiment(polarity=0.22727272727272727, subjectivity=0.5454545454545454)",0.5454545454545454,0.22727272727272727
b'@safiyajn i just wanna hug my friends to be honest. oh and..my wedding was supposed to be on the 3rd of april and n\xe2\x80\xa6 https://t.co/qwkvhx96ah',"Sentiment(polarity=0.3, subjectivity=0.45)",0.45,0.3
b'this is how they want it.. i am shitting and you clean it #corona https://t.co/9olhxz0m4x',"Sentiment(polarity=0.3666666666666667, subjectivity=0.7000000000000001)",0.7000000000000001,0.3666666666666667
b'early start. can\xe2\x80\x99t sleep. stupid brain. hat because bed hair. \n\nstay well. \n\n#cuppa #beard #ring #thinsulate #beany\xe2\x80\xa6 https://t.co/ypcsmzpsp1',"Sentiment(polarity=-0.35, subjectivity=0.65)",0.65,-0.35
"b""let's fight against coronavirus...protect yourself.\n\nstay home, stay safe!\n\n#care4hygiene #corona #covidindia\xe2\x80\xa6 https://t.co/kjdsh27eai""","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'after #corona stops \n#god enters \nbusiness as usual',"Sentiment(polarity=-0.25, subjectivity=0.25)",0.25,-0.25
b'#silverlining #corona and the drunk and happy elephants. https://t.co/0tercxvisl',"Sentiment(polarity=0.15000000000000002, subjectivity=1.0)",1.0,0.15000000000000002
b'jai mata di \nvaishno devi yatra closed till 31st march because of #corona https://t.co/qlxz6bwcdx',"Sentiment(polarity=-0.1, subjectivity=0.1)",0.1,-0.1
b's. korea evacuates 80 citizens from iran on charter flight \n#covid19 #corona #coronavirus #coronavirusupdate\nhttps://t.co/vvlgcfvwae',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'world to china :\n#coronavirusindia \n#coronavirusupdate \n#corona https://t.co/twu5pgbwfe',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
b'#corona \nother people - b safe\nkashmiri - petrol jamah karlo',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'good morning to you all my lovely friends, i hope all up you are feelings fine may allah continued guided us from t\xe2\x80\xa6 https://t.co/ppkdkt8tl6'","Sentiment(polarity=0.5388888888888889, subjectivity=0.6166666666666667)",0.6166666666666667,0.5388888888888889
b'testing at bjmc from today: health minister rajesh tope.\n\n#sakal #sakalnews #viral #viralnews #sakaltimes #news\xe2\x80\xa6 https://t.co/qej3ghpc5e',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'everyone need not wear a #mask. know, when and how to wear a mask! together we can fight covid-19!\n#nutsgram\xe2\x80\xa6 https://t.co/eubqbqtitu'","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b""a kid without screen.\n\nhere's curley helping to make easy pizza toast during jakarta's 14 days of social distancing\xe2\x80\xa6 https://t.co/2d4gym53iz""","Sentiment(polarity=0.23333333333333334, subjectivity=0.45)",0.45,0.23333333333333334
b'day 4 of #corona house-arrest:\nkinda miss arguing my way for a fourth seat in a local train to college.\n#coronavirusindia',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'#icse (class 10) &amp; #isc (class 12) board #exams between march 19 &amp; 31, 2020 postponed. new schedule to be announced\xe2\x80\xa6 https://t.co/vejdgfarkr'","Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.45454545454545453,0.13636363636363635
"b""with all the lockdown, the mother earth has started healing itself. turns out, we were 'the virus' all along.\xf0\x9f\xa4\x94\xe2\x80\xa6 https://t.co/ri6rps5njo""","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b'google\xe2\x80\x99s the open heritage series covers virtual tours to 500 museums.\nif you prefer podcasts about art and design,\xe2\x80\xa6 https://t.co/yowopdg65k'","Sentiment(polarity=0.0, subjectivity=0.5)",0.5,0.0
"b""@shreyadhoundial details about tn's 2nd #corona patient\n\n- 20 yrs old\n\n- from up.. used to work in a salon\n\n- took\xe2\x80\xa6 https://t.co/ulg8r3hfkj""","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
"b""follow  five things and stay safe, let's fight against covid19 \n\n#covid19 #corona #hygine #safety #washhands\xe2\x80\xa6 https://t.co/gj3ctvoxaj""","Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5
"b'finally, this mullah revealed how this deadly #corona born.\n\nthanks to this mullah.\n\nola-u-uber https://t.co/albgattt6c'","Sentiment(polarity=-0.1, subjectivity=0.7)",0.7,-0.1
b'@piyushgoyal @railwayseva @pmoindia @westernrly cancelled all ticket due to #covid19 #coronavirusindia #corona you\xe2\x80\xa6 https://t.co/mwuql43tdw',"Sentiment(polarity=-0.125, subjectivity=0.375)",0.375,-0.125
b'#safeguarding your workers is the need of the hour for all employers. the utility app for #employees is a part of t\xe2\x80\xa6 https://t.co/crjnkfesej',"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
